lead_created_pst,campaign_name,ad_group,cost,expected_revenue,clicks,conversions,contact_rate,referral_rate,ref_ms _rate
1/21/24,Campaign ABC,AG 43,28.25,2.68,5,3,0.333333333,0.333333333,0
1/21/24,Campaign ABC,AG 46,36.46,0,8,0,,,
1/21/24,Campaign ABC,AG 47,213.53,43.72,72,4,0.6,0.5,0.3
1/21/24,Campaign ABC,AG 48,0,0,0,0,,,
1/21/24,Campaign ABC,AG 50,0,0,0,0,,,
1/21/24,Campaign ABC,AG 52,17,0,5,0,0,0,
1/21/24,Campaign ABC,AG 54,15.3,0,2,0,,,
1/21/24,Campaign ABC,AG 55,141.58,0,34,2,0.25,0.25,0
1/21/24,Campaign ABC,AG 59,13.39,0,2,0,,,
1/21/24,Campaign ABC,AG 60,0,0,0,0,,,
1/21/24,Campaign ABC,AG 61,5.98,0,2,0,,,
1/21/24,Campaign ABC,AG 64,22.84,0,5,0,,,
1/21/24,Campaign ABC,AG 65,0,0,0,0,,,
1/21/24,Campaign ABC,AG 66,60.66,0,17,0,,,
1/21/24,Campaign ABC,AG 67,48.94,0,11,0,,,
1/21/24,Campaign ABC,AG 71,5.57,0,2,0,,,
1/21/24,Campaign ABC,AG 73,0,0,0,0,,,
1/20/24,Campaign ABC,AG 1,14.33,0,5,0,,,
1/20/24,Campaign ABC,AG2,7.15,0,2,0,,,
1/20/24,Campaign ABC,AG 4,27.99,0,5,1,1,1,0
1/20/24,Campaign ABC,AG 5,0,0,0,0,,,
1/20/24,Campaign ABC,AG 6,5.65,0,3,0,,,
1/20/24,Campaign ABC,AG 7,3.15,0,1,0,,,
1/20/24,Campaign ABC,AG 8,0,0,0,0,,,
1/20/24,Campaign ABC,AG 9,4.39,0,2,0,,,
1/20/24,Campaign ABC,AG 10,10.15,0,2,0,,,
1/20/24,Campaign ABC,AG 11,0,0,0,0,,,
1/20/24,Campaign ABC,AG 12,17.34,0,4,1,0,0,
1/20/24,Campaign ABC,AG 13,4,0,2,0,,,
1/20/24,Campaign ABC,AG 14,16.75,0,7,0,,,
1/20/24,Campaign ABC,AG 15,2.44,0,1,0,,,
1/20/24,Campaign ABC,AG 17,14.53,0,13,0,0,0,
1/20/24,Campaign ABC,AG 19,0,0,0,0,,,
1/20/24,Campaign ABC,AG 20,0,0,0,0,,,
1/20/24,Campaign ABC,AG 21,50.65,0,15,1,,,
1/20/24,Campaign ABC,AG 22,14.87,17.94,3,1,1,1,0
1/20/24,Campaign ABC,AG 23,7.85,0,2,0,,,
1/20/24,Campaign ABC,AG 25,34.64,6.67,4,3,0.333333333,0.666666667,0
1/20/24,Campaign ABC,AG 27,399.95,10133.37,78,18,0.681818182,0.590909091,0.384615385
1/20/24,Campaign ABC,AG 28,7.94,0,6,0,,,
1/20/24,Campaign ABC,AG 32,3.5,0,1,0,,,
1/20/24,Campaign ABC,AG 33,0,0,0,0,,,
1/20/24,Campaign ABC,AG 34,72.32,0,14,3,0.5,0.5,0
1/20/24,Campaign ABC,AG 36,22.25,0,3,0,1,1,1
1/20/24,Campaign ABC,AG 37,12.88,0,2,0,,,
1/20/24,Campaign ABC,AG 40,0,0,0,0,,,
1/20/24,Campaign ABC,AG 42,5.47,0,2,0,,,
1/20/24,Campaign ABC,AG 43,10.65,0,3,0,,,
1/20/24,Campaign ABC,AG 46,30.64,0,9,1,,,
1/20/24,Campaign ABC,AG 47,178.51,108.93,62,4,0.6,0.6,0.333333333
1/20/24,Campaign ABC,AG 48,6.39,0,1,0,,,
1/20/24,Campaign ABC,AG 50,0,0,0,0,,,
1/20/24,Campaign ABC,AG 52,28.55,0,6,1,,,
1/20/24,Campaign ABC,AG 54,32.41,0,6,0,,,
1/20/24,Campaign ABC,AG 55,79.5,0,24,0,1,0,
1/20/24,Campaign ABC,AG 60,0,0,0,0,,,
1/20/24,Campaign ABC,AG 61,8.48,0,3,0,,,
1/20/24,Campaign ABC,AG 64,11.79,0,2,0,,,
1/20/24,Campaign ABC,AG 65,6.66,0,1,0,,,
1/20/24,Campaign ABC,AG 66,29.06,0,7,1,0,0,
1/20/24,Campaign ABC,AG 67,24.8,0,5,2,0.5,0.5,1
1/20/24,Campaign ABC,AG 71,0,0,0,0,,,
1/19/24,Campaign ABC,AG 1,38.7,0,10,0,,,
1/19/24,Campaign ABC,AG2,2.04,0,1,0,,,
1/19/24,Campaign ABC,AG 4,27.91,22.22,4,1,1,1,1
1/19/24,Campaign ABC,AG 5,4.92,0,2,0,,,
1/19/24,Campaign ABC,AG 6,1.71,0,1,0,,,
1/19/24,Campaign ABC,AG 7,0,0,0,0,,,
1/19/24,Campaign ABC,AG 8,0,0,0,0,,,
1/19/24,Campaign ABC,AG 9,4.36,0,3,1,1,0,
1/19/24,Campaign ABC,AG 10,0,0,0,0,,,
1/19/24,Campaign ABC,AG 11,49.12,0,10,0,,,
1/19/24,Campaign ABC,AG 12,23.96,0,6,1,0,1,0
1/19/24,Campaign ABC,AG 13,11.26,0,7,0,,,
1/19/24,Campaign ABC,AG 14,29.56,0,17,1,,,
1/19/24,Campaign ABC,AG 15,0,0,0,0,,,
1/19/24,Campaign ABC,AG 17,44.82,0,22,0,,,
1/19/24,Campaign ABC,AG 19,2.06,0,1,0,,,
1/19/24,Campaign ABC,AG 20,22.57,0,3,1,0,1,1
1/19/24,Campaign ABC,AG 21,168.6,14.84,32,2,0.5,0.5,0
1/19/24,Campaign ABC,AG 22,11.31,0,3,0,,,
1/19/24,Campaign ABC,AG 23,1.51,0,1,0,,,
1/19/24,Campaign ABC,AG 25,28.74,0,4,0,,,
1/19/24,Campaign ABC,AG 27,348.54,0,70,5,0.714285714,0.142857143,1
1/19/24,Campaign ABC,AG 28,11.03,28.28,7,1,1,1,0
1/19/24,Campaign ABC,AG 33,0,0,0,0,,,
1/19/24,Campaign ABC,AG 34,206.87,3551.6,31,2,0.666666667,0.5,0.666666667
1/19/24,Campaign ABC,AG 36,97.24,0,16,2,0,0,
1/19/24,Campaign ABC,AG 37,3.49,0,1,0,,,
1/19/24,Campaign ABC,AG 40,39.75,0,9,1,0,0,
1/19/24,Campaign ABC,AG 42,1.54,0,1,0,,,
1/19/24,Campaign ABC,AG 43,33.11,0,8,1,0.5,0,
1/19/24,Campaign ABC,AG 46,37.69,0,8,0,0,0,
1/19/24,Campaign ABC,AG 47,394.23,70.38,120,5,0.416666667,0.466666667,0.5
1/19/24,Campaign ABC,AG 48,11.37,0,3,0,,,
1/19/24,Campaign ABC,AG 50,0,0,0,0,,,
1/19/24,Campaign ABC,AG 52,2.48,0,1,0,0,0,
1/19/24,Campaign ABC,AG 53,0,0,0,0,,,
1/19/24,Campaign ABC,AG 54,27.04,0,4,0,,,
1/19/24,Campaign ABC,AG 55,129.78,0,30,1,1,0,
1/19/24,Campaign ABC,AG 59,4.64,0,1,0,,,
1/19/24,Campaign ABC,AG 60,0,0,0,0,,,
1/19/24,Campaign ABC,AG 61,35.1,75.11,10,2,0.5,0.5,0
1/19/24,Campaign ABC,AG 64,8.74,0,2,0,,,
1/19/24,Campaign ABC,AG 65,0,0,0,0,,,
1/19/24,Campaign ABC,AG 66,15.95,0,8,0,,,
1/19/24,Campaign ABC,AG 67,32.17,0,6,0,,,
1/19/24,Campaign ABC,AG 70,0,0,0,0,,,
1/19/24,Campaign ABC,AG 71,3.38,0,1,0,,,
1/19/24,Campaign ABC,AG 73,0,0,0,0,,,
1/18/24,Campaign ABC,AG 1,34.83,10.14,7,0,0,0.5,0
1/18/24,Campaign ABC,AG2,0,0,0,0,,,
1/18/24,Campaign ABC,AG 4,37.71,0,7,0,,,
1/18/24,Campaign ABC,AG 5,0,0,0,0,,,
1/18/24,Campaign ABC,AG 6,2.09,75.6,1,0,1,1,1
1/18/24,Campaign ABC,AG 7,0,0,0,0,,,
1/18/24,Campaign ABC,AG 8,0,0,0,0,,,
1/18/24,Campaign ABC,AG 9,17.51,0,4,0,,,
1/18/24,Campaign ABC,AG 10,2.69,0,1,0,,,
1/18/24,Campaign ABC,AG 11,38.51,0,9,1,0,0,
1/18/24,Campaign ABC,AG 12,29.74,0,5,0,1,0,
1/18/24,Campaign ABC,AG 13,18.02,0,4,0,,,
1/18/24,Campaign ABC,AG 14,49.53,0,27,1,0,1,0
1/18/24,Campaign ABC,AG 15,0,0,0,0,,,
1/18/24,Campaign ABC,AG 17,31.51,0,11,1,0,0,
1/18/24,Campaign ABC,AG 19,0,0,0,0,,,
1/18/24,Campaign ABC,AG 20,4.2,0,1,1,0,0,
1/18/24,Campaign ABC,AG 21,198.95,0,32,3,1,0.333333333,0
1/18/24,Campaign ABC,AG 22,38.58,0,6,1,,,
1/18/24,Campaign ABC,AG 23,5.32,0,3,0,1,0,
1/18/24,Campaign ABC,AG 25,70.99,6.36,11,1,1,1,0
1/18/24,Campaign ABC,AG 27,565.87,178.65,100,8,0.545454545,0.545454545,0.166666667
1/18/24,Campaign ABC,AG 28,27.36,0,8,1,0,1,0
1/18/24,Campaign ABC,AG 32,7.04,30.12,1,1,1,1,0
1/18/24,Campaign ABC,AG 33,3.84,0,1,0,,,
1/18/24,Campaign ABC,AG 34,179.36,1765.5,30,3,0.75,0.75,0.333333333
1/18/24,Campaign ABC,AG 36,58.1,0,10,0,,,
1/18/24,Campaign ABC,AG 37,8.59,0,3,0,,,
1/18/24,Campaign ABC,AG 40,9.59,0,1,0,,,
1/18/24,Campaign ABC,AG 42,11.54,0,3,0,,,
1/18/24,Campaign ABC,AG 43,68.51,33.79,16,3,0.666666667,0.666666667,0
1/18/24,Campaign ABC,AG 46,57.31,0,12,0,,,
1/18/24,Campaign ABC,AG 47,656.31,86.74,216,10,0.333333333,0.5,0.333333333
1/18/24,Campaign ABC,AG 48,13.75,0,2,0,,,
1/18/24,Campaign ABC,AG 50,0,0,0,0,,,
1/18/24,Campaign ABC,AG 52,37.01,0,6,2,1,0.5,0
1/18/24,Campaign ABC,AG 54,9.53,0,3,0,,,
1/18/24,Campaign ABC,AG 55,330.3,368.27,70,5,0.333333333,0.166666667,1
1/18/24,Campaign ABC,AG 59,0,0,0,0,,,
1/18/24,Campaign ABC,AG 60,0,0,0,0,,,
1/18/24,Campaign ABC,AG 61,31.91,0,6,0,,,
1/18/24,Campaign ABC,AG 64,7.77,0,2,0,,,
1/18/24,Campaign ABC,AG 65,7.22,0,1,0,,,
1/18/24,Campaign ABC,AG 66,53.11,0,14,1,0,0,
1/18/24,Campaign ABC,AG 67,102.23,0,15,1,0,0,
1/18/24,Campaign ABC,AG 71,9.03,0,2,0,,,
1/18/24,Campaign ABC,AG 73,0,0,0,0,,,
1/17/24,Campaign ABC,AG 1,54.05,0,13,0,,,
1/17/24,Campaign ABC,AG2,4.45,0,2,0,,,
1/17/24,Campaign ABC,AG 4,69.31,0,8,0,,,
1/17/24,Campaign ABC,AG 5,0,0,0,0,,,
1/17/24,Campaign ABC,AG 6,0.66,0,1,0,,,
1/17/24,Campaign ABC,AG 7,4.54,0,2,0,,,
1/17/24,Campaign ABC,AG 8,0,0,0,0,,,
1/17/24,Campaign ABC,AG 9,1.06,0,1,0,,,
1/17/24,Campaign ABC,AG 10,0,0,0,0,,,
1/17/24,Campaign ABC,AG 11,27.52,0,3,1,0,0,
1/17/24,Campaign ABC,AG 12,45.32,0,7,0,1,0,
1/17/24,Campaign ABC,AG 13,5.29,0,3,0,0,0,
1/17/24,Campaign ABC,AG 14,14.72,0,11,0,,,
1/17/24,Campaign ABC,AG 15,0,0,0,0,,,
1/17/24,Campaign ABC,AG 17,45.68,0,13,1,,,
1/17/24,Campaign ABC,AG 19,0,0,0,0,,,
1/17/24,Campaign ABC,AG 20,25.82,20.87,5,1,1,1,0
1/17/24,Campaign ABC,AG 21,180.95,105.44,30,2,0.666666667,1,0.333333333
1/17/24,Campaign ABC,AG 22,25.87,0,6,0,,,
1/17/24,Campaign ABC,AG 23,14.87,7.43,7,0,1,1,0
1/17/24,Campaign ABC,AG 25,57.11,65.43,8,1,1,1,1
1/17/24,Campaign ABC,AG 27,390.75,274.7,78,7,0.888888889,0.666666667,0
1/17/24,Campaign ABC,AG 28,6.92,0,4,0,,,
1/17/24,Campaign ABC,AG 32,0,0,0,0,,,
1/17/24,Campaign ABC,AG 33,0,0,0,0,,,
1/17/24,Campaign ABC,AG 34,140.4,0,26,0,0.25,0.25,0
1/17/24,Campaign ABC,AG 36,51.19,63.59,7,2,1,0.5,0
1/17/24,Campaign ABC,AG 37,0,0,0,0,,,
1/17/24,Campaign ABC,AG 38,0,0,0,0,,,
1/17/24,Campaign ABC,AG 40,16.36,0,3,0,,,
1/17/24,Campaign ABC,AG 42,18.65,0,7,0,,,
1/17/24,Campaign ABC,AG 43,43.8,0,13,1,0,0,
1/17/24,Campaign ABC,AG 46,30.44,0,7,0,,,
1/17/24,Campaign ABC,AG 47,350.37,55.44,134,7,0.5,0.125,0.3
1/17/24,Campaign ABC,AG 48,21.07,0,4,0,,,
1/17/24,Campaign ABC,AG 50,0,0,0,0,,,
1/17/24,Campaign ABC,AG 52,13.75,0,2,0,,,
1/17/24,Campaign ABC,AG 54,28.5,8.08,5,2,0.5,1,0
1/17/24,Campaign ABC,AG 55,161.36,34.81,41,4,0.428571429,0.428571429,0
1/17/24,Campaign ABC,AG 59,0,0,0,0,,,
1/17/24,Campaign ABC,AG 60,0,0,0,0,,,
1/17/24,Campaign ABC,AG 61,29.05,0,5,0,,,
1/17/24,Campaign ABC,AG 64,17.23,0,5,1,0,0,
1/17/24,Campaign ABC,AG 65,0,0,0,0,,,
1/17/24,Campaign ABC,AG 66,74.72,0,14,1,0,1,0
1/17/24,Campaign ABC,AG 67,23.86,9.32,6,2,0.5,1,0
1/17/24,Campaign ABC,AG 69,0,0,0,0,,,
1/17/24,Campaign ABC,AG 70,0,0,0,0,,,
1/17/24,Campaign ABC,AG 71,6.06,0,2,0,,,
1/17/24,Campaign ABC,AG 73,5.62,0,2,0,,,
1/16/24,Campaign ABC,AG 1,9.01,0,3,0,,,
1/16/24,Campaign ABC,AG2,12.94,0,2,0,,,
1/16/24,Campaign ABC,AG 4,37.41,12.16,6,1,1,1,0
1/16/24,Campaign ABC,AG 5,0,0,0,0,,,
1/16/24,Campaign ABC,AG 6,5.18,0,3,0,,,
1/16/24,Campaign ABC,AG 7,0,0,0,0,,,
1/16/24,Campaign ABC,AG 8,0,0,0,0,,,
1/16/24,Campaign ABC,AG 9,8.62,0,2,0,,,
1/16/24,Campaign ABC,AG 10,7.85,0,1,0,,,
1/16/24,Campaign ABC,AG 11,48.99,6583.51,8,2,0.5,1,1
1/16/24,Campaign ABC,AG 12,46.94,0,9,0,,,
1/16/24,Campaign ABC,AG 13,33.79,0,9,0,,,
1/16/24,Campaign ABC,AG 14,38.55,187.31,23,2,0,0.5,1
1/16/24,Campaign ABC,AG 15,0,0,0,0,,,
1/16/24,Campaign ABC,AG 17,9.19,0,4,0,,,
1/16/24,Campaign ABC,AG 19,7.72,0,3,0,,,
1/16/24,Campaign ABC,AG 20,3.35,0,1,1,0,0,
1/16/24,Campaign ABC,AG 21,67.68,0,17,0,,,
1/16/24,Campaign ABC,AG 22,25.17,0,6,1,1,0,
1/16/24,Campaign ABC,AG 23,29.84,0,8,0,,,
1/16/24,Campaign ABC,AG 25,67.76,0,11,0,,,
1/16/24,Campaign ABC,AG 27,573.16,138.78,105,15,0.380952381,0.380952381,0.25
1/16/24,Campaign ABC,AG 28,31.94,0,9,1,1,0,
1/16/24,Campaign ABC,AG 33,0,0,0,0,,,
1/16/24,Campaign ABC,AG 34,200.15,0,33,1,0,0,
1/16/24,Campaign ABC,AG 36,81.04,0,12,0,,,
1/16/24,Campaign ABC,AG 37,0.81,0,1,0,,,
1/16/24,Campaign ABC,AG 40,19.97,0,3,0,,,
1/16/24,Campaign ABC,AG 42,7.77,0,3,0,,,
1/16/24,Campaign ABC,AG 43,66.65,0,16,1,1,0,
1/16/24,Campaign ABC,AG 46,43.77,0,9,0,,,
1/16/24,Campaign ABC,AG 47,496.19,1187.16,184,5,0.421052632,0.515789474,0.333333333
1/16/24,Campaign ABC,AG 48,21.85,0,4,0,,,
1/16/24,Campaign ABC,AG 50,0,0,0,0,,,
1/16/24,Campaign ABC,AG 52,23.08,0,3,1,0,1,0
1/16/24,Campaign ABC,AG 54,46.33,0,8,0,,,
1/16/24,Campaign ABC,AG 55,228.13,192.15,52,5,0.428571429,0.428571429,0.333333333
1/16/24,Campaign ABC,AG 59,6.4,0,2,0,,,
1/16/24,Campaign ABC,AG 60,0,0,0,0,,,
1/16/24,Campaign ABC,AG 61,4.19,0,2,0,,,
1/16/24,Campaign ABC,AG 64,50.52,0,12,0,,,
1/16/24,Campaign ABC,AG 65,19.98,0,2,1,0,0,
1/16/24,Campaign ABC,AG 66,61.49,0,13,2,0.666666667,0,
1/16/24,Campaign ABC,AG 67,34.87,7.41,6,1,1,1,0
1/16/24,Campaign ABC,AG 71,0,0,0,0,,,
1/16/24,Campaign ABC,AG 72,0,0,0,0,,,
1/16/24,Campaign ABC,AG 73,5.88,0,1,0,,,
1/15/24,Campaign ABC,AG 1,35.94,0,12,1,0.5,0,
1/15/24,Campaign ABC,AG2,4.25,0,2,0,,,
1/15/24,Campaign ABC,AG 4,11.39,0,3,0,,,
1/15/24,Campaign ABC,AG 5,4.73,0,1,0,,,
1/15/24,Campaign ABC,AG 6,5.65,0,3,0,,,
1/15/24,Campaign ABC,AG 7,5.68,0,1,0,,,
1/15/24,Campaign ABC,AG 8,0,0,0,0,,,
1/15/24,Campaign ABC,AG 9,26.31,0,7,0,,,
1/15/24,Campaign ABC,AG 10,4.7,0,2,0,,,
1/15/24,Campaign ABC,AG 11,29.32,0,5,0,,,
1/15/24,Campaign ABC,AG 12,32.72,0,9,0,,,
1/15/24,Campaign ABC,AG 13,12.3,0,6,0,,,
1/15/24,Campaign ABC,AG 14,20.73,0,13,0,,,
1/15/24,Campaign ABC,AG 15,0,0,0,0,,,
1/15/24,Campaign ABC,AG 17,11.66,0,9,1,0,0,
1/15/24,Campaign ABC,AG 20,1.74,0,1,0,,,
1/15/24,Campaign ABC,AG 21,140.45,89.54,27,3,0.4,0.6,0
1/15/24,Campaign ABC,AG 22,22.3,0,6,0,,,
1/15/24,Campaign ABC,AG 23,10.11,0,3,0,,,
1/15/24,Campaign ABC,AG 25,41.25,0,7,1,1,0,
1/15/24,Campaign ABC,AG 27,385.13,68.4,74,7,0.7,0.6,0.333333333
1/15/24,Campaign ABC,AG 28,23.39,0,7,1,0,0,
1/15/24,Campaign ABC,AG 33,0,0,0,0,,,
1/15/24,Campaign ABC,AG 34,91.83,0,16,0,0,0,
1/15/24,Campaign ABC,AG 36,35.03,119.84,6,1,1,1,1
1/15/24,Campaign ABC,AG 37,0,0,0,0,,,
1/15/24,Campaign ABC,AG 38,0,0,0,0,,,
1/15/24,Campaign ABC,AG 40,0,0,0,0,,,
1/15/24,Campaign ABC,AG 42,5.22,0,2,0,,,
1/15/24,Campaign ABC,AG 43,20.17,23.53,9,1,1,1,0
1/15/24,Campaign ABC,AG 46,26.02,0,7,1,1,1,0
1/15/24,Campaign ABC,AG 47,234.66,19.13,81,4,0.6,0.4,0.3
1/15/24,Campaign ABC,AG 48,16.58,0,4,1,0,0,
1/15/24,Campaign ABC,AG 50,0,0,0,0,,,
1/15/24,Campaign ABC,AG 52,10.59,0,3,0,,,
1/15/24,Campaign ABC,AG 54,18.41,199.92,4,1,1,1,1
1/15/24,Campaign ABC,AG 55,146.91,2991.93,33,3,0.8,0.6,0.333333333
1/15/24,Campaign ABC,AG 59,0,0,0,0,,,
1/15/24,Campaign ABC,AG 61,25.68,0,7,0,,,
1/15/24,Campaign ABC,AG 64,5.2,0,2,0,,,
1/15/24,Campaign ABC,AG 65,0,0,0,0,,,
1/15/24,Campaign ABC,AG 66,31.82,0,8,0,0,0,
1/15/24,Campaign ABC,AG 67,18.84,0,4,0,,,
1/15/24,Campaign ABC,AG 71,10.59,0,2,0,,,
1/14/24,Campaign ABC,AG 1,3.57,0,2,0,,,
1/14/24,Campaign ABC,AG2,1.35,0,1,0,,,
1/14/24,Campaign ABC,AG 4,0,0,0,0,,,
1/14/24,Campaign ABC,AG 5,0,0,0,0,,,
1/14/24,Campaign ABC,AG 6,0,0,0,0,,,
1/14/24,Campaign ABC,AG 7,3.33,0,1,0,,,
1/14/24,Campaign ABC,AG 8,1.75,0,1,0,,,
1/14/24,Campaign ABC,AG 9,0,0,0,0,,,
1/14/24,Campaign ABC,AG 10,0,0,0,0,,,
1/14/24,Campaign ABC,AG 11,28.24,0,4,0,,,
1/14/24,Campaign ABC,AG 12,9.59,0,4,0,,,
1/14/24,Campaign ABC,AG 13,1.18,0,1,0,,,
1/14/24,Campaign ABC,AG 14,16.62,0,10,0,,,
1/14/24,Campaign ABC,AG 15,0,0,0,0,,,
1/14/24,Campaign ABC,AG 17,16.86,0,9,0,0,0,
1/14/24,Campaign ABC,AG 20,0,0,0,0,,,
1/14/24,Campaign ABC,AG 21,127.63,100.75,21,3,0,0.666666667,0.5
1/14/24,Campaign ABC,AG 22,32.34,0,8,0,,,
1/14/24,Campaign ABC,AG 23,6.55,0,5,0,,,
1/14/24,Campaign ABC,AG 25,43.42,0,6,1,0,0,
1/14/24,Campaign ABC,AG 27,333.87,9279.54,60,7,0.571428571,0.714285714,0.4
1/14/24,Campaign ABC,AG 28,10.36,0,4,0,,,
1/14/24,Campaign ABC,AG 32,5.99,0,1,0,,,
1/14/24,Campaign ABC,AG 33,4.67,0,1,0,,,
1/14/24,Campaign ABC,AG 34,79.96,0,15,0,,,
1/14/24,Campaign ABC,AG 36,39.73,0,7,1,0,0,
1/14/24,Campaign ABC,AG 37,6.56,0,2,0,,,
1/14/24,Campaign ABC,AG 38,0,0,0,0,,,
1/14/24,Campaign ABC,AG 40,6.94,0,2,0,,,
1/14/24,Campaign ABC,AG 42,24.78,0,4,1,0,0,
1/14/24,Campaign ABC,AG 43,7.84,0,3,1,1,1,0
1/14/24,Campaign ABC,AG 46,27.69,0,5,2,0,0,
1/14/24,Campaign ABC,AG 47,161.84,13.27,39,3,0.625,0.5,0.3
1/14/24,Campaign ABC,AG 48,9.68,0,1,0,,,
1/14/24,Campaign ABC,AG 50,16.46,0,2,1,1,1,1
1/14/24,Campaign ABC,AG 52,13.83,0,2,1,,,
1/14/24,Campaign ABC,AG 54,31.57,0,6,0,,,
1/14/24,Campaign ABC,AG 55,103.83,0,22,1,1,0,
1/14/24,Campaign ABC,AG 60,0,0,0,0,,,
1/14/24,Campaign ABC,AG 61,5.45,29.7,3,1,0,1,0
1/14/24,Campaign ABC,AG 64,20.68,0,3,0,,,
1/14/24,Campaign ABC,AG 65,6.54,0,1,0,,,
1/14/24,Campaign ABC,AG 66,56.49,0,13,1,1,1,0
1/14/24,Campaign ABC,AG 67,8.46,0,1,0,,,
1/14/24,Campaign ABC,AG 71,7.07,36.15,1,1,1,1,1
1/13/24,Campaign ABC,AG 1,1.84,0,1,0,,,
1/13/24,Campaign ABC,AG2,1.54,0,1,0,,,
1/13/24,Campaign ABC,AG 4,6.07,0,2,0,,,
1/13/24,Campaign ABC,AG 6,10.33,0,6,0,,,
1/13/24,Campaign ABC,AG 7,1.73,0,1,0,,,
1/13/24,Campaign ABC,AG 8,4.92,0,1,0,,,
1/13/24,Campaign ABC,AG 9,7.3,0,3,0,,,
1/13/24,Campaign ABC,AG 10,0,0,0,0,,,
1/13/24,Campaign ABC,AG 11,12.27,0,2,0,,,
1/13/24,Campaign ABC,AG 12,15.75,0,6,0,,,
1/13/24,Campaign ABC,AG 13,9.96,0,7,0,,,
1/13/24,Campaign ABC,AG 14,11.43,0,8,0,,,
1/13/24,Campaign ABC,AG 15,0,0,0,0,,,
1/13/24,Campaign ABC,AG 17,10.33,0,8,0,,,
1/13/24,Campaign ABC,AG 19,0,0,0,0,,,
1/13/24,Campaign ABC,AG 20,4.82,0,1,0,,,
1/13/24,Campaign ABC,AG 21,81.01,48.39,18,3,0.5,0.5,0
1/13/24,Campaign ABC,AG 22,17.42,0,3,0,,,
1/13/24,Campaign ABC,AG 23,1.62,0,1,0,,,
1/13/24,Campaign ABC,AG 25,33.87,64.59,5,3,0.5,0.5,1
1/13/24,Campaign ABC,AG 27,435.1,250.73,85,9,0.75,0.666666667,0
1/13/24,Campaign ABC,AG 28,8.67,18.34,5,1,1,1,0
1/13/24,Campaign ABC,AG 33,0,0,0,0,,,
1/13/24,Campaign ABC,AG 34,69.94,0,12,0,,,
1/13/24,Campaign ABC,AG 36,43.66,0,8,0,,,
1/13/24,Campaign ABC,AG 37,6.73,0,1,0,,,
1/13/24,Campaign ABC,AG 38,0,0,0,0,,,
1/13/24,Campaign ABC,AG 40,7.69,0,1,0,,,
1/13/24,Campaign ABC,AG 42,7.6,0,2,0,,,
1/13/24,Campaign ABC,AG 43,5.56,0,2,0,,,
1/13/24,Campaign ABC,AG 46,28.07,0,12,0,,,
1/13/24,Campaign ABC,AG 47,127.22,0,35,2,0.333333333,0.333333333,0.3
1/13/24,Campaign ABC,AG 48,2.34,0,1,0,,,
1/13/24,Campaign ABC,AG 50,0,0,0,0,,,
1/13/24,Campaign ABC,AG 52,4.34,0,1,1,0,0,
1/13/24,Campaign ABC,AG 54,20.21,0,3,0,,,
1/13/24,Campaign ABC,AG 55,90.66,29.61,25,2,0.5,1,0
1/13/24,Campaign ABC,AG 60,0,0,0,0,,,
1/13/24,Campaign ABC,AG 61,5.37,0,1,0,,,
1/13/24,Campaign ABC,AG 64,20.25,0,5,0,,,
1/13/24,Campaign ABC,AG 65,0,0,0,0,,,
1/13/24,Campaign ABC,AG 66,58.08,0,18,0,1,0,
1/13/24,Campaign ABC,AG 67,45.49,0,8,0,,,
1/13/24,Campaign ABC,AG 71,0,0,0,0,,,
1/12/24,Campaign ABC,AG 1,50.76,2249.28,13,1,1,1,1
1/12/24,Campaign ABC,AG2,0,0,0,0,,,
1/12/24,Campaign ABC,AG 4,16.93,0,3,0,,,
1/12/24,Campaign ABC,AG 5,0,0,0,0,,,
1/12/24,Campaign ABC,AG 6,0,0,0,0,,,
1/12/24,Campaign ABC,AG 7,15.12,0,2,0,,,
1/12/24,Campaign ABC,AG 8,0,0,0,0,,,
1/12/24,Campaign ABC,AG 9,8.43,0,3,0,,,
1/12/24,Campaign ABC,AG 10,2.64,0,1,0,,,
1/12/24,Campaign ABC,AG 11,28.6,0,5,0,,,
1/12/24,Campaign ABC,AG 12,15.54,0,3,0,,,
1/12/24,Campaign ABC,AG 13,2.98,0,2,0,,,
1/12/24,Campaign ABC,AG 14,17.21,0,10,0,,,
1/12/24,Campaign ABC,AG 15,9.76,0,1,0,,,
1/12/24,Campaign ABC,AG 17,26.97,0,8,1,1,0,
1/12/24,Campaign ABC,AG 19,0,0,0,0,,,
1/12/24,Campaign ABC,AG 20,7.18,0,2,0,,,
1/12/24,Campaign ABC,AG 21,148.85,21.67,24,2,0.5,1,0
1/12/24,Campaign ABC,AG 22,30.19,0,5,1,0,0,
1/12/24,Campaign ABC,AG 23,15.89,0,6,1,1,0,
1/12/24,Campaign ABC,AG 25,52.5,0,6,0,,,
1/12/24,Campaign ABC,AG 27,590.42,2470.05,105,14,0.529411765,0.470588235,0.5
1/12/24,Campaign ABC,AG 28,23.73,0,8,0,,,
1/12/24,Campaign ABC,AG 33,3.56,0,1,0,,,
1/12/24,Campaign ABC,AG 34,103.03,0,17,1,1,0,
1/12/24,Campaign ABC,AG 36,59.86,0,11,0,,,
1/12/24,Campaign ABC,AG 37,0,0,0,0,,,
1/12/24,Campaign ABC,AG 40,0,0,0,0,,,
1/12/24,Campaign ABC,AG 42,8.29,0,4,0,,,
1/12/24,Campaign ABC,AG 43,15.86,0,6,1,0,0,
